split,date,symbol,side,horizon_seconds,rows,clipped_turnover,weighted_pnl_bps,mean_pnl_bps
train,2025-12-21,ethusdt,sell,120,1663600,2636545449.7605896,-0.06278296187586457,-0.30352135774651046
train,2025-12-21,ethusdt,buy,300,1698096,2650221005.9090405,0.9413815384596889,0.30575911459184635
train,2025-12-21,ethusdt,sell,300,1663600,2636545449.7605896,0.3958533547653526,-0.1994085554489674
train,2025-12-22,ethusdt,buy,1,3751804,5752207131.664371,-0.19285792069694233,-0.19557792810151564
train,2025-12-22,ethusdt,sell,1,3762612,5596118065.076321,0.02395602413589546,-0.076870837027508
train,2025-12-22,ethusdt,buy,5,3751693,5750696067.958151,-0.2835450060594648,-0.22085701170375546
train,2025-12-22,ethusdt,sell,5,3762231,5594735530.73275,-0.07105941633760995,-0.11947028855022916
train,2025-12-22,ethusdt,buy,10,3749525,5744307816.202141,-0.5681597745867761,-0.3288509213669954
train,2025-12-22,ethusdt,sell,10,3758131,5579576364.574949,-0.19900099175059185,-0.2367878040738903
train,2025-12-22,ethusdt,buy,30,3741947,5727063173.4406805,-0.09034848332931512,-0.005979683752903461
train,2025-12-22,ethusdt,sell,30,3741515,5539822339.95454,-0.5219152506498888,-0.4667249939408465
train,2025-12-22,ethusdt,buy,60,3739081,5716891787.39181,-0.45006068977657226,-0.10924377085113683
train,2025-12-22,ethusdt,sell,60,3733031,5502139267.296841,0.1312504195110284,-0.2625149102620841
train,2025-12-22,ethusdt,buy,120,3740641,5716672229.170191,-0.05213492432390621,0.3803337669400747
train,2025-12-22,ethusdt,sell,120,3734934,5506610079.36664,-0.4455442571158437,-0.761860720626477
train,2025-12-22,ethusdt,buy,300,3742464,5717004586.54578,4.083906950914223,2.564852729177317
train,2025-12-22,ethusdt,sell,300,3725879,5474485693.52548,-2.65366081041982,-2.4648232815694198
train,2025-12-23,ethusdt,buy,1,3485811,5581043467.467291,-0.11266398551582318,-0.12878637913968213
train,2025-12-23,ethusdt,sell,1,3360471,5558630967.763289,0.07944768469641819,-0.06565963269633643
train,2025-12-23,ethusdt,buy,5,3485811,5581043467.467291,-0.016561776405945264,-0.08967337149944296
train,2025-12-23,ethusdt,sell,5,3360471,5558630967.763289,0.04943805300050771,-0.12269143793040467
train,2025-12-23,ethusdt,buy,10,3485811,5581043467.467291,0.060311315594375546,-0.04843511338707389
train,2025-12-23,ethusdt,sell,10,3360471,5558630967.763289,-0.3975471317715864,-0.2932335886043555
train,2025-12-23,ethusdt,buy,30,3485811,5581043467.467291,0.17663322643641732,0.041090484386537826
train,2025-12-23,ethusdt,sell,30,3360471,5558630967.763289,-0.48074804145204314,-0.35199669812111567
train,2025-12-23,ethusdt,buy,60,3485811,5581043467.467291,0.13035333576738772,0.07161443691896331
train,2025-12-23,ethusdt,sell,60,3360471,5558630967.763289,-0.5355220746659085,-0.4774515484482703
train,2025-12-23,ethusdt,buy,120,3485811,5581043467.467291,-0.04134810573064917,-0.014291590765537265
train,2025-12-23,ethusdt,sell,120,3360471,5558630967.763289,-0.09250144485756338,-0.36997751543226
train,2025-12-23,ethusdt,buy,300,3485811,5581043467.467291,-0.8593387207151382,-0.2163993355351069
train,2025-12-23,ethusdt,sell,300,3360471,5558630967.763289,1.1024083692159652,-0.20647958759827395
train,2025-12-24,ethusdt,buy,1,2214889,3555057812.60498,-0.11871693278045292,-0.1105351945297051
train,2025-12-24,ethusdt,sell,1,2252041,3556627902.2418203,-0.0036032050206361824,-0.05404398058256027
train,2025-12-24,ethusdt,buy,5,2214889,3555057812.60498,-0.10189934808320017,-0.12079556388975993
train,2025-12-24,ethusdt,sell,5,2252041,3556627902.2418203,-0.036343988237236176,-0.12961029952831454
train,2025-12-24,ethusdt,buy,10,2214889,3555057812.60498,-0.06811633899388679,-0.09629027014141442
train,2025-12-24,ethusdt,sell,10,2252041,3556627902.2418203,-0.18931948230408638,-0.21821854840604313
train,2025-12-24,ethusdt,buy,30,2214889,3555057812.60498,0.06779922588728976,-0.04473564635167527
train,2025-12-24,ethusdt,sell,30,2252041,3556627902.2418203,-0.12875122914760564,-0.16997313966148525
train,2025-12-24,ethusdt,buy,60,2214889,3555057812.60498,0.34152848067274644,0.13376866265075502
train,2025-12-24,ethusdt,sell,60,2252041,3556627902.2418203,-0.3679892148063709,-0.379556996650523
train,2025-12-24,ethusdt,buy,120,2214889,3555057812.60498,0.25761261410564507,0.112683666402443
train,2025-12-24,ethusdt,sell,120,2252041,3556627902.2418203,-0.4882991982086046,-0.3544616601262313
train,2025-12-24,ethusdt,buy,300,2214889,3555057812.60498,-1.07189706239182,-0.5084888126581987
train,2025-12-24,ethusdt,sell,300,2252041,3556627902.2418203,2.260164927172433,0.7919406991853591
train,2025-12-25,ethusdt,buy,1,1463355,2538247032.8140397,0.01697105162217502,0.01888160157300404
train,2025-12-25,ethusdt,sell,1,1495589,2573434923.7059703,0.03497906367941338,-0.08683287443343378
train,2025-12-25,ethusdt,buy,5,1463355,2538247032.8140397,-0.09212431588497795,-0.07143201900434668
train,2025-12-25,ethusdt,sell,5,1495589,2573434923.7059703,-0.036750767453893926,-0.16426030206312583
train,2025-12-25,ethusdt,buy,10,1463355,2538247032.8140397,-0.45814106996949105,-0.24727600363411362
train,2025-12-25,ethusdt,sell,10,1495589,2573434923.7059703,0.1900145291705735,-0.050476553641098834
train,2025-12-25,ethusdt,buy,30,1463355,2538247032.8140397,-0.6535189012101829,-0.3215726994619156
train,2025-12-25,ethusdt,sell,30,1495589,2573434923.7059703,0.8076525554134206,0.2984409237743912
train,2025-12-25,ethusdt,buy,60,1463355,2538247032.8140397,-0.28219187439429566,-0.08064198662771749
train,2025-12-25,ethusdt,sell,60,1495589,2573434923.7059703,0.06542799596366626,-0.1282807281507343
train,2025-12-25,ethusdt,buy,120,1463355,2538247032.8140397,0.26408551536157376,0.4564618331921483
train,2025-12-25,ethusdt,sell,120,1495589,2573434923.7059703,0.07094657005377611,-0.2607447301039836
train,2025-12-25,ethusdt,buy,300,1463355,2538247032.8140397,0.12411760052524484,0.36206434419051825
train,2025-12-25,ethusdt,sell,300,1495589,2573434923.7059703,-0.15857828061017754,-0.6464770488940226
train,2025-12-26,ethusdt,buy,1,2798363,4959222830.93214,0.011548587252142877,-0.024806655088934176
train,2025-12-26,ethusdt,sell,1,2755359,4919251757.83358,0.1409397022654176,0.03492734053058243
train,2025-12-26,ethusdt,buy,5,2798363,4959222830.93214,0.058640451246096174,0.003971893572476582
train,2025-12-26,ethusdt,sell,5,2755359,4919251757.83358,0.04810856034206499,-0.0640730460857705
train,2025-12-26,ethusdt,buy,10,2798363,4959222830.93214,0.08380518204448963,-0.011862553326377706
train,2025-12-26,ethusdt,sell,10,2755359,4919251757.83358,-0.17030868767037965,-0.22426777141627585
train,2025-12-26,ethusdt,buy,30,2798363,4959222830.93214,0.1478830465539064,0.030626772545627862
train,2025-12-26,ethusdt,sell,30,2755359,4919251757.83358,0.07648963491949361,-0.09894932425037292
train,2025-12-26,ethusdt,buy,60,2798363,4959222830.93214,-0.21891454225415855,-0.1077559678960954
train,2025-12-26,ethusdt,sell,60,2755359,4919251757.83358,0.23588642982039884,0.039101334070650105
train,2025-12-26,ethusdt,buy,120,2798363,4959222830.93214,-1.0320815943528654,-0.6398074792130449
train,2025-12-26,ethusdt,sell,120,2755359,4919251757.83358,1.0089352970897678,0.4369753230519434
train,2025-12-26,ethusdt,buy,300,2798363,4959222830.93214,0.7130019084854405,0.672683936190851
train,2025-12-26,ethusdt,sell,300,2755359,4919251757.83358,-0.16332231841746198,-0.6033643907045749
train,2025-12-27,ethusdt,buy,1,678987,1250187225.1400402,-0.13711135024032492,-0.06861812762288218
train,2025-12-27,ethusdt,sell,1,673417,1264615565.7685602,0.20109317133399057,0.13786431731855453
train,2025-12-27,ethusdt,buy,5,678987,1250187225.1400402,-0.4487642027720202,-0.3181240073679692
train,2025-12-27,ethusdt,sell,5,673417,1264615565.7685602,0.20195010704789712,0.0723888727404102
train,2025-12-27,ethusdt,buy,10,678987,1250187225.1400402,-0.46534796116567834,-0.34780128738465405
train,2025-12-27,ethusdt,sell,10,673417,1264615565.7685602,0.21658690378859946,0.04876960964993858
train,2025-12-27,ethusdt,buy,30,678987,1250187225.1400402,-0.5372341542664096,-0.36087111258228705
train,2025-12-27,ethusdt,sell,30,673417,1264615565.7685602,0.19725287803953137,0.018883748918199505
train,2025-12-27,ethusdt,buy,60,678987,1250187225.1400402,-0.8436524867231743,-0.5547227159041339
train,2025-12-27,ethusdt,sell,60,673417,1264615565.7685602,0.4636516274410127,0.20006227420323147
train,2025-12-27,ethusdt,buy,120,678987,1250187225.1400402,-0.02878292205809892,-0.031444719372310206
train,2025-12-27,ethusdt,sell,120,673417,1264615565.7685602,0.19446560768775226,-0.059141214297957746
train,2025-12-27,ethusdt,buy,300,678987,1250187225.1400402,1.9275231595884141,1.2179718246422646
train,2025-12-27,ethusdt,sell,300,673417,1264615565.7685602,-1.1338935102205558,-0.9281467639295742
train,2025-12-28,ethusdt,buy,1,961358,1607337030.6212797,0.08806623315503502,0.05681817800544708
train,2025-12-28,ethusdt,sell,1,921035,1656414813.96373,0.08424527731672374,0.06609404979250053
train,2025-12-28,ethusdt,buy,5,961358,1607337030.6212797,0.13419611055091107,0.015995776486481553
train,2025-12-28,ethusdt,sell,5,921035,1656414813.96373,-0.22764951621978732,-0.15612914150481194
train,2025-12-28,ethusdt,buy,10,961358,1607337030.6212797,0.10335631387426805,-0.036426172315724537
train,2025-12-28,ethusdt,sell,10,921035,1656414813.96373,-0.3898499261549222,-0.24433885349586035
train,2025-12-28,ethusdt,buy,30,961358,1607337030.6212797,0.0077769767344408516,-0.13550952752629297
train,2025-12-28,ethusdt,sell,30,921035,1656414813.96373,-0.10199642981009564,-0.10546255608972009
train,2025-12-28,ethusdt,buy,60,961358,1607337030.6212797,0.15801211676931784,-0.05131567328625421
train,2025-12-28,ethusdt,sell,60,921035,1656414813.96373,0.16827376105499883,-0.02369187384026236
train,2025-12-28,ethusdt,buy,120,961358,1607337030.6212797,0.295214223831506,0.048174893372245016
train,2025-12-28,ethusdt,sell,120,921035,1656414813.96373,0.3618921670948732,0.13121783370463394
train,2025-12-28,ethusdt,buy,300,961358,1607337030.6212797,0.1615096008143179,-0.08276865758434684
train,2025-12-28,ethusdt,sell,300,921035,1656414813.96373,0.6177145427935441,0.421004459525525
train,2025-12-29,ethusdt,buy,1,3552666,6970818443.648909,-0.1422716215632801,-0.11898120940078648
train,2025-12-29,ethusdt,sell,1,3550236,6945406320.181931,0.06453643971473125,-0.03720545889604124
train,2025-12-29,ethusdt,buy,5,3552666,6970818443.648909,-0.3282663371310305,-0.24503760437503952
train,2025-12-29,ethusdt,sell,5,3550236,6945406320.181931,0.04088410984771087,-0.06851805494203403
train,2025-12-29,ethusdt,buy,10,3552666,6970818443.648909,-0.17815575478865764,-0.16025036494671777
train,2025-12-29,ethusdt,sell,10,3550236,6945406320.181931,0.21217237935989763,0.014014613378030207
train,2025-12-29,ethusdt,buy,30,3552666,6970818443.648909,0.04919083470030431,0.05236652714070022
train,2025-12-29,ethusdt,sell,30,3550236,6945406320.181931,0.16492817184112663,-0.03686001038227862
train,2025-12-29,ethusdt,buy,60,3552666,6970818443.648909,0.25628977832463345,0.18746976981978522
train,2025-12-29,ethusdt,sell,60,3550236,6945406320.181931,-0.005949676219245458,-0.09742957057982661
train,2025-12-29,ethusdt,buy,120,3552666,6970818443.648909,0.9390562546481412,0.5837771913772566
train,2025-12-29,ethusdt,sell,120,3550236,6945406320.181931,-0.5891849628552942,-0.5011549218635609
train,2025-12-29,ethusdt,buy,300,3552666,6970818443.648909,0.12930316026697136,0.3265926973485382
train,2025-12-29,ethusdt,sell,300,3550236,6945406320.181931,-1.5688462690877052,-1.1364103905321858
train,2025-12-30,ethusdt,buy,1,2448373,4476300347.36993,-0.10723833700039816,-0.09799991480784519
train,2025-12-30,ethusdt,sell,1,2448898,4508104460.54579,0.0046074973499682014,-0.06765816861332098
train,2025-12-30,ethusdt,buy,5,2448373,4476300347.36993,-0.10916888109152971,-0.16431808845051288
train,2025-12-30,ethusdt,sell,5,2448898,4508104460.54579,0.05483409581122511,-0.07514843615935182
train,2025-12-30,ethusdt,buy,10,2448373,4476300347.36993,-0.08671424719326527,-0.16467764745321406
train,2025-12-30,ethusdt,sell,10,2448898,4508104460.54579,0.026158123991534533,-0.09898330979762637
train,2025-12-30,ethusdt,buy,30,2448373,4476300347.36993,-0.0384509265102848,-0.09131331070120824
train,2025-12-30,ethusdt,sell,30,2448898,4508104460.54579,-0.09253572409669338,-0.08065549435946238
train,2025-12-30,ethusdt,buy,60,2448373,4476300347.36993,-0.5774251188949966,-0.4676356525367598
train,2025-12-30,ethusdt,sell,60,2448898,4508104460.54579,0.3950076442219562,0.34161367462245423
train,2025-12-30,ethusdt,buy,120,2448373,4476300347.36993,-1.2699946615102644,-0.9949468771561581
train,2025-12-30,ethusdt,sell,120,2448898,4508104460.54579,1.1384717904814095,0.8423897109596391
train,2025-12-30,ethusdt,buy,300,2448373,4476300347.36993,-2.7693891439036404,-2.034592265898705
train,2025-12-30,ethusdt,sell,300,2448898,4508104460.54579,2.3519957547079793,1.7793611974414303
train,2025-12-31,ethusdt,buy,1,1770836,3443959317.3439198,-0.029527932434887005,-0.058233104083063154
train,2025-12-31,ethusdt,sell,1,1812039,3391296191.25985,0.13993948243123325,0.017161798928657535
train,2025-12-31,ethusdt,buy,5,1770836,3443959317.3439198,-0.11996149476428045,-0.15377867921190055
train,2025-12-31,ethusdt,sell,5,1812039,3391296191.25985,0.1329445898622445,-0.057310819011966926
train,2025-12-31,ethusdt,buy,10,1770836,3443959317.3439198,-0.0031105059979412092,-0.11036020930120091
train,2025-12-31,ethusdt,sell,10,1812039,3391296191.25985,0.0996833467758772,-0.09864785548353801
train,2025-12-31,ethusdt,buy,30,1770836,3443959317.3439198,-0.7002572807024066,-0.4487751476837108
train,2025-12-31,ethusdt,sell,30,1812039,3391296191.25985,0.19794171348845457,-0.03391955177273938
train,2025-12-31,ethusdt,buy,60,1770836,3443959317.3439198,-0.46648648691520317,-0.2736005390970778
train,2025-12-31,ethusdt,sell,60,1812039,3391296191.25985,0.36475699402539574,0.04805465897064958
train,2025-12-31,ethusdt,buy,120,1770836,3443959317.3439198,-0.018002413359637263,-0.036579500907155504
train,2025-12-31,ethusdt,sell,120,1812039,3391296191.25985,0.5566336270094442,0.1573616419362442
train,2025-12-31,ethusdt,buy,300,1770836,3443959317.3439198,0.09537929300328375,0.3643162997810353
train,2025-12-31,ethusdt,sell,300,1812039,3391296191.25985,0.8723370200537252,0.12384688117104076
train,2026-01-01,ethusdt,buy,1,829010,1551956355.4078903,-0.030070255442506584,0.044979520300509515
train,2026-01-01,ethusdt,sell,1,801680,1536592736.414,0.09579061819122567,0.08138675578763009
train,2026-01-01,ethusdt,buy,5,829010,1551956355.4078903,-0.012236276580501403,-0.00802319257782491
train,2026-01-01,ethusdt,sell,5,801680,1536592736.414,0.0016285073264501173,-0.03997260701535459
train,2026-01-01,ethusdt,buy,10,829010,1551956355.4078903,-0.06730515315839333,-0.0901836331978058
train,2026-01-01,ethusdt,sell,10,801680,1536592736.414,0.01972573087564479,-0.07646666856102241
train,2026-01-01,ethusdt,buy,30,829010,1551956355.4078903,-0.14840158089478017,-0.1701018678950087
train,2026-01-01,ethusdt,sell,30,801680,1536592736.414,0.1736517177654846,-0.00019924183690298833
train,2026-01-01,ethusdt,buy,60,829010,1551956355.4078903,-0.49127770691243927,-0.294366101792253
train,2026-01-01,ethusdt,sell,60,801680,1536592736.414,0.17170034503765935,0.016135096487633938
train,2026-01-01,ethusdt,buy,120,829010,1551956355.4078903,0.3968906606263858,0.2207245009273207
train,2026-01-01,ethusdt,sell,120,801680,1536592736.414,-0.1501491848320574,-0.1919304452074616
train,2026-01-01,ethusdt,buy,300,829010,1551956355.4078903,1.5466357588077075,0.7671727661310568
train,2026-01-01,ethusdt,sell,300,801680,1536592736.414,-0.5276282119545838,-0.36936248370260133
train,2026-01-02,ethusdt,buy,1,3438981,7055209997.954341,-0.013817073380176447,-0.10537112268165383
train,2026-01-02,ethusdt,sell,1,3319845,6528302768.80419,0.16324868223889913,0.06457634372565359
train,2026-01-02,ethusdt,buy,5,3438981,7055209997.954341,-0.07919478312310521,-0.23042544956430347
train,2026-01-02,ethusdt,sell,5,3319845,6528302768.80419,0.08121073757303078,0.018431827434889414
train,2026-01-02,ethusdt,buy,10,3438981,7055209997.954341,0.0019754298196606075,-0.2501350972669515
train,2026-01-02,ethusdt,sell,10,3319845,6528302768.80419,0.061895743541792864,0.00617913925365479
train,2026-01-02,ethusdt,buy,30,3438981,7055209997.954341,0.049186409225659034,-0.35111955934122646
train,2026-01-02,ethusdt,sell,30,3319845,6528302768.80419,0.24084353412197382,0.13376395957017656
train,2026-01-02,ethusdt,buy,60,3438981,7055209997.954341,-0.00634160227502858,-0.4536945689707618
train,2026-01-02,ethusdt,sell,60,3319845,6528302768.80419,0.2721420763993629,0.23584926161338363
train,2026-01-02,ethusdt,buy,120,3438981,7055209997.954341,-0.7993156623685931,-0.9522729779929866
train,2026-01-02,ethusdt,sell,120,3319845,6528302768.80419,1.082159906214258,1.0502470087932236
train,2026-01-02,ethusdt,buy,300,3438981,7055209997.954341,-2.276769904926469,-3.2368240333832152
train,2026-01-02,ethusdt,sell,300,3319845,6528302768.80419,3.5152027706,3.640964256069776
train,2026-01-03,ethusdt,buy,1,1101950,2217781751.064191,0.011324777399618634,0.031539863091634826
train,2026-01-03,ethusdt,sell,1,1059428,2217115663.3486094,0.10235107923933613,0.08050468280719923
train,2026-01-03,ethusdt,buy,5,1101950,2217781751.064191,0.06704340011319088,-0.017095261481822825
train,2026-01-03,ethusdt,sell,5,1059428,2217115663.3486094,-0.058501023957732746,-0.07965473915012405
train,2026-01-03,ethusdt,buy,10,1101950,2217781751.064191,0.020971398415568023,-0.04548753658476271
train,2026-01-03,ethusdt,sell,10,1059428,2217115663.3486094,-0.08647259755685777,-0.1122881997785703
train,2026-01-03,ethusdt,buy,30,1101950,2217781751.064191,0.016051322503819198,-0.12412392209665137
train,2026-01-03,ethusdt,sell,30,1059428,2217115663.3486094,0.007620038993440287,-0.031865674749428044
train,2026-01-03,ethusdt,buy,60,1101950,2217781751.064191,0.14426083935176223,-0.013571747838274605
train,2026-01-03,ethusdt,sell,60,1059428,2217115663.3486094,-0.08690123799811424,-0.1003463822790567
train,2026-01-03,ethusdt,buy,120,1101950,2217781751.064191,0.1994839341109253,0.07492515283467834
train,2026-01-03,ethusdt,sell,120,1059428,2217115663.3486094,-0.031597435316708306,-0.07362056024516858
train,2026-01-03,ethusdt,buy,300,1101950,2217781751.064191,0.8672195265587735,0.5792223309710274
train,2026-01-03,ethusdt,sell,300,1059428,2217115663.3486094,-0.3467061790482024,-0.2876844538058698
