asof_mode,split,date,symbol,side,price_location,rows,share_within_side
same_timestamp_allowed,train,2026-01-15,btcusdt,buy,inside_spread,4947,0.002581276017561234
strictly_previous_bbo,train,2026-01-15,btcusdt,buy,inside_spread,5028,0.0026235406946225766
same_timestamp_allowed,train,2026-01-15,btcusdt,buy,at_bid,1051,0.0005483972295243293
strictly_previous_bbo,train,2026-01-15,btcusdt,buy,at_bid,1058,0.0005520497324802478
same_timestamp_allowed,train,2026-01-15,btcusdt,buy,below_bid,17916,0.009348320422605028
strictly_previous_bbo,train,2026-01-15,btcusdt,buy,below_bid,18408,0.00960503920179244
same_timestamp_allowed,train,2026-01-15,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-15,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-15,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-15,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-15,btcusdt,sell,above_ask,18379,0.009765213015962582
strictly_previous_bbo,train,2026-01-15,btcusdt,sell,above_ask,18973,0.010080819769947118
same_timestamp_allowed,train,2026-01-15,btcusdt,sell,at_ask,1054,0.00056001602474697
strictly_previous_bbo,train,2026-01-15,btcusdt,sell,at_ask,1065,0.0005658605942652021
same_timestamp_allowed,train,2026-01-15,btcusdt,sell,inside_spread,6489,0.003447764691255302
strictly_previous_bbo,train,2026-01-15,btcusdt,sell,inside_spread,6586,0.003499303167916076
same_timestamp_allowed,train,2026-01-15,btcusdt,sell,at_bid,771854,0.4101049419023224
strictly_previous_bbo,train,2026-01-15,btcusdt,sell,at_bid,767280,0.4076746636317411
same_timestamp_allowed,train,2026-01-15,btcusdt,sell,below_bid,1084313,0.5761220643657128
strictly_previous_bbo,train,2026-01-15,btcusdt,sell,below_bid,1088185,0.5781793528361305
same_timestamp_allowed,train,2026-01-15,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-15,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-15,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-15,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-16,btcusdt,buy,above_ask,630195,0.5445084307889041
strictly_previous_bbo,train,2026-01-16,btcusdt,buy,above_ask,632871,0.5468205795060331
same_timestamp_allowed,train,2026-01-16,btcusdt,buy,at_ask,513732,0.44388071178927996
strictly_previous_bbo,train,2026-01-16,btcusdt,buy,at_ask,510714,0.44127306424507395
same_timestamp_allowed,train,2026-01-16,btcusdt,buy,inside_spread,2609,0.0022542585960349587
strictly_previous_bbo,train,2026-01-16,btcusdt,buy,inside_spread,2638,0.0022793155141204373
same_timestamp_allowed,train,2026-01-16,btcusdt,buy,at_bid,965,0.0008337905500857551
strictly_previous_bbo,train,2026-01-16,btcusdt,buy,at_bid,981,0.0008476150566156744
same_timestamp_allowed,train,2026-01-16,btcusdt,buy,below_bid,9864,0.008522808275695222
strictly_previous_bbo,train,2026-01-16,btcusdt,buy,below_bid,10161,0.008779425678156847
same_timestamp_allowed,train,2026-01-16,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-16,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-16,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-16,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-16,btcusdt,sell,above_ask,7890,0.006345009276258809
strictly_previous_bbo,train,2026-01-16,btcusdt,sell,above_ask,8126,0.00653479662596693
same_timestamp_allowed,train,2026-01-16,btcusdt,sell,at_ask,989,0.0007953376646666618
strictly_previous_bbo,train,2026-01-16,btcusdt,sell,at_ask,1009,0.00081142133837074
same_timestamp_allowed,train,2026-01-16,btcusdt,sell,inside_spread,2213,0.0017796584953562412
strictly_previous_bbo,train,2026-01-16,btcusdt,sell,inside_spread,2242,0.0018029798222271545
same_timestamp_allowed,train,2026-01-16,btcusdt,sell,at_bid,558664,0.4492684743107543
strictly_previous_bbo,train,2026-01-16,btcusdt,sell,at_bid,555391,0.4466363811090819
same_timestamp_allowed,train,2026-01-16,btcusdt,sell,below_bid,673741,0.541811520252964
strictly_previous_bbo,train,2026-01-16,btcusdt,sell,below_bid,676729,0.5442144211043533
same_timestamp_allowed,train,2026-01-16,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-16,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-16,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-16,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-17,btcusdt,buy,above_ask,176378,0.4488835047820709
strictly_previous_bbo,train,2026-01-17,btcusdt,buy,above_ask,176923,0.45027053440087955
same_timestamp_allowed,train,2026-01-17,btcusdt,buy,at_ask,214442,0.5457567073698355
strictly_previous_bbo,train,2026-01-17,btcusdt,buy,at_ask,213822,0.544178802115411
same_timestamp_allowed,train,2026-01-17,btcusdt,buy,inside_spread,564,0.0014353847798313168
strictly_previous_bbo,train,2026-01-17,btcusdt,buy,inside_spread,591,0.0015041000086530288
same_timestamp_allowed,train,2026-01-17,btcusdt,buy,at_bid,90,0.0002290507627390399
strictly_previous_bbo,train,2026-01-17,btcusdt,buy,at_bid,90,0.0002290507627390399
same_timestamp_allowed,train,2026-01-17,btcusdt,buy,below_bid,1452,0.0036953523055231773
strictly_previous_bbo,train,2026-01-17,btcusdt,buy,below_bid,1500,0.003817512712317332
same_timestamp_allowed,train,2026-01-17,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-17,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-17,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-17,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-17,btcusdt,sell,above_ask,1503,0.003530688566488762
strictly_previous_bbo,train,2026-01-17,btcusdt,sell,above_ask,1523,0.003577670450274374
same_timestamp_allowed,train,2026-01-17,btcusdt,sell,at_ask,121,0.00028424039690295424
strictly_previous_bbo,train,2026-01-17,btcusdt,sell,at_ask,127,0.0002983349620386379
same_timestamp_allowed,train,2026-01-17,btcusdt,sell,inside_spread,442,0.0010382996316620312
strictly_previous_bbo,train,2026-01-17,btcusdt,sell,inside_spread,447,0.0010500451026084342
same_timestamp_allowed,train,2026-01-17,btcusdt,sell,at_bid,236432,0.555401037359994
strictly_previous_bbo,train,2026-01-17,btcusdt,sell,at_bid,235767,0.5538388897241224
same_timestamp_allowed,train,2026-01-17,btcusdt,sell,below_bid,187198,0.43974573404495226
strictly_previous_bbo,train,2026-01-17,btcusdt,sell,below_bid,187832,0.44123505976095617
same_timestamp_allowed,train,2026-01-17,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-17,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-17,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-17,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-18,btcusdt,buy,above_ask,316548,0.47988357197541065
strictly_previous_bbo,train,2026-01-18,btcusdt,buy,above_ask,317764,0.48172701569807547
same_timestamp_allowed,train,2026-01-18,btcusdt,buy,at_ask,330735,0.5013909207364678
strictly_previous_bbo,train,2026-01-18,btcusdt,buy,at_ask,329189,0.4990472003456457
same_timestamp_allowed,train,2026-01-18,btcusdt,buy,inside_spread,4401,0.006671871565335375
strictly_previous_bbo,train,2026-01-18,btcusdt,buy,inside_spread,4501,0.0068234705556860994
same_timestamp_allowed,train,2026-01-18,btcusdt,buy,at_bid,476,0.0007216111940694475
strictly_previous_bbo,train,2026-01-18,btcusdt,buy,at_bid,490,0.0007428350527185489
same_timestamp_allowed,train,2026-01-18,btcusdt,buy,below_bid,7475,0.01133202452871664
strictly_previous_bbo,train,2026-01-18,btcusdt,buy,below_bid,7691,0.011659478347874203
same_timestamp_allowed,train,2026-01-18,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-18,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-18,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-18,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-18,btcusdt,sell,above_ask,6060,0.00904449263530546
strictly_previous_bbo,train,2026-01-18,btcusdt,sell,above_ask,6270,0.009357915647420006
same_timestamp_allowed,train,2026-01-18,btcusdt,sell,at_ask,403,0.0006014736851531519
strictly_previous_bbo,train,2026-01-18,btcusdt,sell,at_ask,410,0.0006119211188903034
same_timestamp_allowed,train,2026-01-18,btcusdt,sell,inside_spread,3369,0.0050282006086376395
strictly_previous_bbo,train,2026-01-18,btcusdt,sell,inside_spread,3416,0.005098347663729943
same_timestamp_allowed,train,2026-01-18,btcusdt,sell,at_bid,313345,0.4676644463382491
strictly_previous_bbo,train,2026-01-18,btcusdt,sell,at_bid,311736,0.4652630290692381
same_timestamp_allowed,train,2026-01-18,btcusdt,sell,below_bid,346844,0.5176613867326546
strictly_previous_bbo,train,2026-01-18,btcusdt,sell,below_bid,348189,0.5196687865007216
same_timestamp_allowed,train,2026-01-18,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-18,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-18,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-18,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-19,btcusdt,buy,above_ask,801197,0.5601738139435699
strictly_previous_bbo,train,2026-01-19,btcusdt,buy,above_ask,804157,0.5622433604961319
same_timestamp_allowed,train,2026-01-19,btcusdt,buy,at_ask,603574,0.4220015172013578
strictly_previous_bbo,train,2026-01-19,btcusdt,buy,at_ask,599977,0.41948659863731547
same_timestamp_allowed,train,2026-01-19,btcusdt,buy,inside_spread,9377,0.006556127710599085
strictly_previous_bbo,train,2026-01-19,btcusdt,buy,inside_spread,9570,0.006691067739195184
same_timestamp_allowed,train,2026-01-19,btcusdt,buy,at_bid,1271,0.0008886465095629131
strictly_previous_bbo,train,2026-01-19,btcusdt,buy,at_bid,1296,0.0009061257878784701
same_timestamp_allowed,train,2026-01-19,btcusdt,buy,below_bid,14846,0.010379894634910314
strictly_previous_bbo,train,2026-01-19,btcusdt,buy,below_bid,15265,0.010672847339479048
same_timestamp_allowed,train,2026-01-19,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-19,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-19,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-19,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-19,btcusdt,sell,above_ask,11955,0.008568958794453938
strictly_previous_bbo,train,2026-01-19,btcusdt,sell,above_ask,12337,0.008842764085920387
same_timestamp_allowed,train,2026-01-19,btcusdt,sell,at_ask,1090,0.0007812768787917015
strictly_previous_bbo,train,2026-01-19,btcusdt,sell,at_ask,1117,0.0008006296088168171
same_timestamp_allowed,train,2026-01-19,btcusdt,sell,inside_spread,9899,0.007095284241430325
strictly_previous_bbo,train,2026-01-19,btcusdt,sell,inside_spread,10067,0.007215701228253266
same_timestamp_allowed,train,2026-01-19,btcusdt,sell,at_bid,544476,0.3902628530798078
strictly_previous_bbo,train,2026-01-19,btcusdt,sell,at_bid,540685,0.38754558643072584
same_timestamp_allowed,train,2026-01-19,btcusdt,sell,below_bid,827732,0.5932916270055163
strictly_previous_bbo,train,2026-01-19,btcusdt,sell,below_bid,830946,0.5955953186462837
same_timestamp_allowed,train,2026-01-19,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-19,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-19,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-19,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-20,btcusdt,buy,above_ask,1337815,0.5779477684156684
strictly_previous_bbo,train,2026-01-20,btcusdt,buy,above_ask,1343469,0.5803903458143538
same_timestamp_allowed,train,2026-01-20,btcusdt,buy,at_ask,939539,0.4058890567002827
strictly_previous_bbo,train,2026-01-20,btcusdt,buy,at_ask,932730,0.40294750921042627
same_timestamp_allowed,train,2026-01-20,btcusdt,buy,inside_spread,8077,0.0034893345683023095
strictly_previous_bbo,train,2026-01-20,btcusdt,buy,inside_spread,8177,0.003532535441996779
same_timestamp_allowed,train,2026-01-20,btcusdt,buy,at_bid,1595,0.0006890539354267901
strictly_previous_bbo,train,2026-01-20,btcusdt,buy,at_bid,1617,0.0006985581276395733
same_timestamp_allowed,train,2026-01-20,btcusdt,buy,below_bid,27742,0.011984786380319756
strictly_previous_bbo,train,2026-01-20,btcusdt,buy,below_bid,28775,0.012431051405583626
same_timestamp_allowed,train,2026-01-20,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-20,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-20,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-20,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-20,btcusdt,sell,above_ask,27946,0.012064889470657616
strictly_previous_bbo,train,2026-01-20,btcusdt,sell,above_ask,28662,0.012374002075717046
same_timestamp_allowed,train,2026-01-20,btcusdt,sell,at_ask,1832,0.0007909138162973145
strictly_previous_bbo,train,2026-01-20,btcusdt,sell,at_ask,1858,0.000802138575698914
same_timestamp_allowed,train,2026-01-20,btcusdt,sell,inside_spread,8708,0.0037594309565049206
strictly_previous_bbo,train,2026-01-20,btcusdt,sell,inside_spread,8821,0.003808215487750334
same_timestamp_allowed,train,2026-01-20,btcusdt,sell,at_bid,846950,0.3656465375071018
strictly_previous_bbo,train,2026-01-20,btcusdt,sell,at_bid,839603,0.36247467953311907
same_timestamp_allowed,train,2026-01-20,btcusdt,sell,below_bid,1430872,0.6177382282494384
strictly_previous_bbo,train,2026-01-20,btcusdt,sell,below_bid,1437364,0.6205409643277147
same_timestamp_allowed,train,2026-01-20,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-20,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-20,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-20,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-21,btcusdt,buy,above_ask,1711522,0.6275375252716727
strictly_previous_bbo,train,2026-01-21,btcusdt,buy,above_ask,1719524,0.6304714958997009
same_timestamp_allowed,train,2026-01-21,btcusdt,buy,at_ask,971774,0.35630547026760656
strictly_previous_bbo,train,2026-01-21,btcusdt,buy,at_ask,962408,0.3528713826767404
same_timestamp_allowed,train,2026-01-21,btcusdt,buy,inside_spread,9796,0.003591749096746233
strictly_previous_bbo,train,2026-01-21,btcusdt,buy,inside_spread,9972,0.003656280317757599
same_timestamp_allowed,train,2026-01-21,btcusdt,buy,at_bid,1699,0.0006229462755585801
strictly_previous_bbo,train,2026-01-21,btcusdt,buy,at_bid,1712,0.000627712786201465
same_timestamp_allowed,train,2026-01-21,btcusdt,buy,below_bid,32571,0.011942309088415839
strictly_previous_bbo,train,2026-01-21,btcusdt,buy,below_bid,33746,0.012373128319599672
same_timestamp_allowed,train,2026-01-21,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-21,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-21,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-21,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-21,btcusdt,sell,above_ask,31197,0.01118673240699238
strictly_previous_bbo,train,2026-01-21,btcusdt,sell,above_ask,32235,0.011558942178395338
same_timestamp_allowed,train,2026-01-21,btcusdt,sell,at_ask,1891,0.0006780815777678171
strictly_previous_bbo,train,2026-01-21,btcusdt,sell,at_ask,1953,0.0007003137606454504
same_timestamp_allowed,train,2026-01-21,btcusdt,sell,inside_spread,9279,0.003327297176154191
strictly_previous_bbo,train,2026-01-21,btcusdt,sell,inside_spread,9397,0.0033696100403406543
same_timestamp_allowed,train,2026-01-21,btcusdt,sell,at_bid,997912,0.35783487225459437
strictly_previous_bbo,train,2026-01-21,btcusdt,sell,at_bid,988930,0.35461407440609594
same_timestamp_allowed,train,2026-01-21,btcusdt,sell,below_bid,1748471,0.6269730165844912
strictly_previous_bbo,train,2026-01-21,btcusdt,sell,below_bid,1756235,0.6297570596145227
same_timestamp_allowed,train,2026-01-21,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-21,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-21,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-21,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-22,btcusdt,buy,above_ask,959559,0.599372618194697
strictly_previous_bbo,train,2026-01-22,btcusdt,buy,above_ask,963828,0.6020391782572603
same_timestamp_allowed,train,2026-01-22,btcusdt,buy,at_ask,624223,0.3899105462481706
strictly_previous_bbo,train,2026-01-22,btcusdt,buy,at_ask,619520,0.38697289528208134
same_timestamp_allowed,train,2026-01-22,btcusdt,buy,inside_spread,2929,0.0018295512820913227
strictly_previous_bbo,train,2026-01-22,btcusdt,buy,inside_spread,2977,0.0018595336861679302
same_timestamp_allowed,train,2026-01-22,btcusdt,buy,at_bid,614,0.00038352491881327145
strictly_previous_bbo,train,2026-01-22,btcusdt,buy,at_bid,620,0.0003872727193228474
same_timestamp_allowed,train,2026-01-22,btcusdt,buy,below_bid,13614,0.008503759356227814
strictly_previous_bbo,train,2026-01-22,btcusdt,buy,below_bid,13994,0.008741120055167624
same_timestamp_allowed,train,2026-01-22,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-22,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-22,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-22,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-22,btcusdt,sell,above_ask,13090,0.008246806961086286
strictly_previous_bbo,train,2026-01-22,btcusdt,sell,above_ask,13437,0.00846541979649476
same_timestamp_allowed,train,2026-01-22,btcusdt,sell,at_ask,778,0.0004901463571982529
strictly_previous_bbo,train,2026-01-22,btcusdt,sell,at_ask,778,0.0004901463571982529
same_timestamp_allowed,train,2026-01-22,btcusdt,sell,inside_spread,3262,0.0020550866544739085
strictly_previous_bbo,train,2026-01-22,btcusdt,sell,inside_spread,3298,0.0020777669486373236
same_timestamp_allowed,train,2026-01-22,btcusdt,sell,at_bid,601867,0.37918112797922987
strictly_previous_bbo,train,2026-01-22,btcusdt,sell,at_bid,596974,0.37609849799751904
same_timestamp_allowed,train,2026-01-22,btcusdt,sell,below_bid,968284,0.6100268320480117
strictly_previous_bbo,train,2026-01-22,btcusdt,sell,below_bid,972794,0.6128681689001506
same_timestamp_allowed,train,2026-01-22,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2026-01-22,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2026-01-22,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2026-01-22,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2026-01-23,btcusdt,buy,above_ask,959219,0.5853364885876291
strictly_previous_bbo,train,2026-01-23,btcusdt,buy,above_ask,962804,0.5875241342781197
same_timestamp_allowed,train,2026-01-23,btcusdt,buy,at_ask,658234,0.40166883498866207
strictly_previous_bbo,train,2026-01-23,btcusdt,buy,at_ask,653974,0.3990692894819704
same_timestamp_allowed,train,2026-01-23,btcusdt,buy,inside_spread,5297,0.003232345668766644
strictly_previous_bbo,train,2026-01-23,btcusdt,buy,inside_spread,5355,0.003267738541862446
same_timestamp_allowed,train,2026-01-23,btcusdt,buy,at_bid,1182,0.0007212823448144559
strictly_previous_bbo,train,2026-01-23,btcusdt,buy,at_bid,1200,0.0007322663399131533
same_timestamp_allowed,train,2026-01-23,btcusdt,buy,below_bid,14816,0.009041048410127732
strictly_previous_bbo,train,2026-01-23,btcusdt,buy,below_bid,15415,0.00940657135813438
