split,symbol,side,venue,window_seconds,signed_liq_bucket,horizon_seconds,rows,clipped_turnover,weighted_pnl_bps,mean_pnl_bps
validation,btcusdt,buy,binance,5,pos_1e2,120,2608375,7057798494.476098,0.8878354977083894,0.828034443783733
validation,btcusdt,buy,binance,5,pos_1e3,120,4392816,12974864315.554386,2.0067624110586673,1.6581786157638363
validation,btcusdt,buy,binance,5,pos_1e4,120,2540107,8005252545.673602,2.667627855169804,2.197181084699111
validation,btcusdt,buy,binance,5,pos_1e5,120,470708,1593485792.443599,-4.323668492704965,-3.075923354001112
validation,btcusdt,buy,binance,5,neg_1e2,120,2661979,6073623386.494798,-1.1942774995803738,-0.8532989595307637
validation,btcusdt,buy,binance,5,neg_1e3,120,4056091,10015010621.120523,-0.5042025157487945,-0.3416141099872394
validation,btcusdt,buy,binance,5,neg_1e4,120,2351522,6117023165.389098,-0.7942013087702571,0.27503257424455824
validation,btcusdt,sell,binance,5,zero,120,75451339,151264527816.34805,-0.5545947557330771,-0.5251652991105239
validation,btcusdt,sell,binance,5,pos_1e2,120,2156247,4658923891.094807,-1.6083119461696578,-1.4233715781671747
validation,btcusdt,sell,binance,5,pos_1e3,120,3551390,8231692027.478093,-1.504897715355728,-1.4937112611681416
validation,btcusdt,sell,binance,5,pos_1e4,120,2050405,4997429332.707003,-2.7781325245450867,-2.3202254732521213
validation,btcusdt,sell,binance,5,pos_1e5,120,355879,912109124.4015007,4.746221462503385,2.1308305966741528
validation,btcusdt,sell,binance,5,neg_1e2,120,3193073,8779676958.253292,0.8937085372652449,0.5137224818921222
validation,btcusdt,sell,binance,5,neg_1e3,120,5147429,15669251989.76723,0.9421473260866056,0.41031947782873696
validation,btcusdt,sell,binance,5,neg_1e4,120,2929948,9460787467.739594,1.4811731240031436,0.19911771644372425
validation,btcusdt,buy,binance,10,zero,120,68252886,134673173248.23601,-0.248056307263796,-0.18985516292323967
validation,btcusdt,buy,binance,10,pos_1e2,120,2912710,7424331452.626892,1.1076687498310178,0.8702479764589413
validation,btcusdt,buy,binance,10,pos_1e3,120,5466952,14996437767.839787,0.9170687639444179,0.587680161043368
validation,btcusdt,buy,binance,10,pos_1e4,120,4305077,13111612340.574785,3.388192153990108,2.8564023478858864
validation,btcusdt,buy,binance,10,pos_1e5,120,818710,2646354138.6592,-3.889503289669134,-2.8119175255183553
validation,btcusdt,buy,binance,10,neg_1e2,120,3087233,6586195514.537503,-0.6247150664631418,-0.44478012462551636
validation,btcusdt,buy,binance,10,neg_1e3,120,5236391,12282076450.1913,-0.3498731318991816,-0.28019352192079955
validation,btcusdt,buy,binance,10,neg_1e4,120,4088756,10334687137.9634,-0.7065805385882447,0.1496809206078243
validation,btcusdt,sell,binance,10,zero,120,68173275,134604835145.29192,-0.5190148973954136,-0.4838478507516211
validation,btcusdt,sell,binance,10,pos_1e2,120,2562386,5290195842.577998,-1.4559881533912569,-1.6639394433208488
validation,btcusdt,sell,binance,10,pos_1e3,120,4660525,10302327757.508099,-0.7809181172511422,-0.7526688408660682
validation,btcusdt,sell,binance,10,pos_1e4,120,3612132,8626070065.894115,-3.3737207087740306,-2.73345279836808
validation,btcusdt,sell,binance,10,pos_1e5,120,696434,1732194849.230701,4.671582607250302,2.9136972612381653
validation,btcusdt,sell,binance,10,neg_1e2,120,3490980,8848874291.887388,0.028457889504794748,-0.08069204320093089
validation,btcusdt,sell,binance,10,neg_1e3,120,6242870,17667241712.17956,0.8181525556850336,0.33239043439641824
validation,btcusdt,sell,binance,10,neg_1e4,120,4908757,15377825677.223122,0.7393543169652144,-0.2760402095101211
validation,btcusdt,buy,binance,30,zero,120,52123002,100228873397.47075,-0.3506876953357994,-0.3433616416413701
validation,btcusdt,buy,binance,30,pos_1e0,120,20213,44491958.881400004,-3.9964987666400105,-3.9710384937513328
validation,btcusdt,buy,binance,30,pos_1e2,120,3534910,7959683181.007997,0.7066146384612476,0.7578796148181292
validation,btcusdt,buy,binance,30,pos_1e3,120,7286773,17784053293.63761,0.32419384445376354,0.12083711607248332
validation,btcusdt,buy,binance,30,pos_1e4,120,8193986,22599388017.61781,2.6481383154399554,2.2140164321872624
validation,btcusdt,buy,binance,30,pos_1e5,120,2201766,6696095089.333404,-1.1726263025300143,-1.055147498331959
validation,btcusdt,buy,binance,30,neg_1e2,120,3894328,7752511100.593099,0.149082741709292,0.38762539358177683
validation,btcusdt,buy,binance,30,neg_1e3,120,7046692,15152790505.952288,-1.3321266666852192,-0.9486401954998785
validation,btcusdt,buy,binance,30,neg_1e4,120,8213009,19615558423.200207,-0.1611580598778227,0.35084737843653285
validation,btcusdt,sell,binance,30,zero,120,51911075,100420099365.43137,-0.3513502728112668,-0.33161049822451943
validation,btcusdt,sell,binance,30,pos_1e0,120,15784,32338651.55039999,-6.215846531448921,-2.451976829144438
validation,btcusdt,sell,binance,30,pos_1e2,120,3288466,6328846742.846901,-1.352976433315698,-1.4832302361959875
validation,btcusdt,sell,binance,30,pos_1e3,120,6668271,13570795938.346588,-0.7160918193616923,-0.6562864922052077
validation,btcusdt,sell,binance,30,pos_1e4,120,7412595,16864312738.97666,-2.899273505383153,-2.456247351571082
validation,btcusdt,sell,binance,30,pos_1e5,120,1957229,4839646344.064601,1.6716255406946223,0.7705691462561919
validation,btcusdt,sell,binance,30,neg_1e2,120,4177513,9377993999.933897,-0.8530402421199093,-0.910431428431235
validation,btcusdt,sell,binance,30,neg_1e3,120,7872354,19657865640.193653,0.5659213989940526,0.5079444817011078
validation,btcusdt,sell,binance,30,neg_1e4,120,9200159,25886611580.940434,0.4607958897206968,-0.4252865115811959
validation,btcusdt,buy,binance,60,zero,120,39144619,74252279728.542,-0.36498118979778527,-0.38932619408647645
validation,btcusdt,buy,binance,60,pos_1e0,120,41551,77179132.23359996,3.076576626160031,1.2906534091035033
validation,btcusdt,buy,binance,60,pos_1e2,120,3896180,8223447263.438202,0.3952109904528703,0.30998934380848864
validation,btcusdt,buy,binance,60,pos_1e3,120,8442143,19043316492.955204,-0.2925075510901116,-0.37520806667127526
validation,btcusdt,buy,binance,60,pos_1e4,120,11420659,29246889714.981556,2.2842164583126383,1.95847258589421
validation,btcusdt,buy,binance,60,pos_1e5,120,3907351,11388260341.27317,-0.8307571407656186,-0.858151676038565
validation,btcusdt,buy,binance,60,neg_1e2,120,4294135,8300173954.2907095,-0.3912710810186822,-0.18150721204724865
validation,btcusdt,buy,binance,60,neg_1e3,120,7854291,16038009123.248863,-0.5372245057774089,-0.25258449330704724
validation,btcusdt,buy,binance,60,neg_1e4,120,11097516,25479403319.266598,-0.5001538500278312,-0.13455729861844126
validation,btcusdt,sell,binance,60,zero,120,38864277,74390975162.50624,-0.3319939318522711,-0.3319852392544144
validation,btcusdt,sell,binance,60,pos_1e0,120,41827,80651566.08210008,-1.9940731822339324,-1.133305917633771
validation,btcusdt,sell,binance,60,pos_1e2,120,3743931,7119727785.084789,-0.8722996453592131,-0.899951830153552
validation,btcusdt,sell,binance,60,pos_1e3,120,7842275,15416863356.18839,-0.13821994741548987,-0.16649661014312003
validation,btcusdt,sell,binance,60,pos_1e4,120,10698012,23378183378.105957,-2.2008185588642277,-2.121444675812729
validation,btcusdt,sell,binance,60,pos_1e5,120,3652825,8865997559.946592,0.6140897396437216,0.44014676553403737
validation,btcusdt,sell,binance,60,neg_1e2,120,4448449,9410393740.787712,-0.632819196663001,-0.7271367949653491
validation,btcusdt,sell,binance,60,neg_1e3,120,8558088,19650977268.81592,-0.04186672865750094,0.009209597690814052
validation,btcusdt,sell,binance,60,neg_1e4,120,12066413,31636424156.228718,0.47774970913400333,-0.14801610785042288
validation,btcusdt,buy,binance,120,zero,120,25612263,48313304999.28841,-0.34324824252277536,-0.3651629502833567
validation,btcusdt,buy,binance,120,pos_1e2,120,3835565,7724301957.405705,-0.2449640185792,-0.17852295931098486
validation,btcusdt,buy,binance,120,pos_1e3,120,8896995,18761654759.596664,-0.7081708277583915,-0.5889102969516432
validation,btcusdt,buy,binance,120,pos_1e4,120,14722241,35082857263.2987,1.434410297391004,1.0262916279969854
validation,btcusdt,buy,binance,120,pos_1e5,120,6720461,18330872703.319477,0.13318600332737443,0.08242858764250383
validation,btcusdt,buy,binance,120,neg_1e2,120,4316489,8308898572.272193,-0.9629349839182977,-0.8702150753911387
validation,btcusdt,buy,binance,120,neg_1e3,120,8305100,16267368858.453588,-0.18269546300242606,0.05064819975695562
validation,btcusdt,buy,binance,120,neg_1e4,120,13624521,29743461912.768436,-0.2986345195486632,0.0005271402426165639
validation,btcusdt,sell,binance,120,zero,120,25546086,48967924090.604095,-0.48207894575805166,-0.43606153891683475
validation,btcusdt,sell,binance,120,pos_1e2,120,3711009,7019772671.382402,-0.2883670714604109,-0.21103972741922788
validation,btcusdt,sell,binance,120,pos_1e3,120,8476421,16099556851.425804,-0.13863992617473217,-0.26187761175872004
validation,btcusdt,sell,binance,120,pos_1e4,120,14053970,29572627530.62054,-1.156317860511028,-1.1266418286716626
validation,btcusdt,sell,binance,120,pos_1e5,120,6492737,15218868637.696676,-0.21906966429129282,-0.20083068937684193
validation,btcusdt,sell,binance,120,neg_1e2,120,4431526,9048412305.675798,-0.35775022652564076,-0.16010598171834658
validation,btcusdt,sell,binance,120,neg_1e3,120,8590709,18409584422.334732,-0.36555985459257195,-0.5352588622820997
validation,btcusdt,sell,binance,120,neg_1e4,120,14407512,35036228591.37687,0.10504072861998105,-0.41564847999610827
validation,btcusdt,buy,binance,300,zero,120,10582541,20223591915.040592,-0.39796434298104416,-0.4268291166771232
validation,btcusdt,buy,binance,300,pos_1e2,120,3042033,5918274369.111197,-0.7547697874302988,-0.5661762772463657
validation,btcusdt,buy,binance,300,pos_1e3,120,7902646,15994358811.469608,-0.4893304273130487,-0.27596087297510935
validation,btcusdt,buy,binance,300,pos_1e4,120,17138685,37741224021.7558,0.29951779201132667,0.11405124258859965
validation,btcusdt,buy,binance,300,pos_1e5,120,12448436,31140646863.2841,0.6939870053497815,0.5611626447916191
validation,btcusdt,buy,binance,300,neg_1e2,120,3571064,6740610955.107597,-0.8198377223009274,-0.7471920310613086
validation,btcusdt,buy,binance,300,neg_1e3,120,7454989,14315647308.733507,-0.11595922420423203,-0.03185975881296362
validation,btcusdt,buy,binance,300,neg_1e4,120,15641772,32024386121.134346,0.035612189352197086,-0.14901678231477122
validation,btcusdt,sell,binance,300,zero,120,10541643,20480080528.8557,-0.3013197420267855,-0.3008628447492488
validation,btcusdt,sell,binance,300,pos_1e2,120,2953314,5566807243.179905,-0.2615199391602702,-0.24911318282240333
validation,btcusdt,sell,binance,300,pos_1e3,120,7648416,14539954255.128391,-0.5545591424604112,-0.5074245112848641
validation,btcusdt,sell,binance,300,pos_1e4,120,16641769,33438368302.824493,-0.5498787473743539,-0.47171888768729175
validation,btcusdt,sell,binance,300,pos_1e5,120,12384913,27421105275.164482,-0.5127497954392018,-0.5661696170573127
validation,btcusdt,sell,binance,300,neg_1e2,120,3653584,7313964848.388404,-0.11063526211862247,-0.09219258493446078
validation,btcusdt,sell,binance,300,neg_1e3,120,7681647,15724314794.265118,-0.6382009549018565,-0.6270867758069577
validation,btcusdt,sell,binance,300,neg_1e4,120,15934165,35585947366.42789,-0.3196892530676653,-0.40812952776611544
validation,btcusdt,buy,bybit,1,zero,120,89062276,185391339702.7137,-0.06812895835758419,-0.050395911691713424
validation,btcusdt,buy,bybit,1,pos_1e1,120,128477,425966402.7964,1.0171719501248138,0.48333696727003095
validation,btcusdt,buy,bybit,1,pos_1e2,120,544181,1733756005.7437,1.9543744910742313,0.5584370530192629
validation,btcusdt,buy,bybit,1,pos_1e3,120,999238,3351804930.9368997,0.5508220832910949,0.5849372725056312
validation,btcusdt,buy,bybit,1,pos_1e4,120,958257,3558921139.552598,3.5607621775392735,3.8692921212092597
validation,btcusdt,buy,bybit,1,pos_1e5,120,367321,1504580001.9302003,8.077456481335304,7.770004192125868
validation,btcusdt,buy,bybit,1,neg_1e2,120,543878,1416596221.1376004,-1.2940956879411314,-1.4613446908300505
validation,btcusdt,buy,bybit,1,neg_1e3,120,912404,2426465462.422802,-0.13598668503702807,0.00586125266114217
validation,btcusdt,buy,bybit,1,neg_1e4,120,852608,2413356787.0497975,-0.9611461046952189,-0.5855446490293351
validation,btcusdt,sell,bybit,1,zero,120,88989068,185074611291.8538,-0.536707657159674,-0.5500864695256024
validation,btcusdt,sell,bybit,1,pos_1e1,120,95297,235801880.14819998,-5.449355516478443,-4.052150244463409
validation,btcusdt,sell,bybit,1,pos_1e2,120,398728,956490145.4367002,-0.8080884289807623,-0.5395487995618736
validation,btcusdt,sell,bybit,1,pos_1e3,120,729309,1902564710.0002024,-0.4822172406013134,-1.208623673378057
validation,btcusdt,sell,bybit,1,pos_1e4,120,675023,1919065989.3784,-3.465726501934684,-3.6765918458823363
validation,btcusdt,sell,bybit,1,pos_1e5,120,251226,784277865.6372998,-6.250766515340439,-6.538225564977852
validation,btcusdt,sell,bybit,1,neg_1e2,120,725712,2258751813.3697023,0.995791777805166,0.8071046970223752
validation,btcusdt,sell,bybit,1,neg_1e3,120,1290079,4222592343.293694,-0.006459736995971022,-0.011926721833821236
validation,btcusdt,sell,bybit,1,neg_1e4,120,1256543,4546332030.502396,2.0241157965852064,1.1720234399893152
validation,btcusdt,buy,bybit,5,zero,120,82492591,167837529560.90952,-0.16698855429437717,-0.1098597742376335
validation,btcusdt,buy,bybit,5,pos_1e1,120,203146,589876745.9041004,-0.7141479955956009,1.401562160986935
validation,btcusdt,buy,bybit,5,pos_1e2,120,872520,2442592611.396101,-0.8983997243906398,-1.1240089935850466
validation,btcusdt,buy,bybit,5,pos_1e3,120,1766604,5313111433.531203,0.6432000456073861,0.055293809447904546
validation,btcusdt,buy,bybit,5,pos_1e4,120,2084957,6869888486.408309,2.794119690418416,2.8494502934500674
validation,btcusdt,buy,bybit,5,pos_1e5,120,1119876,4185526995.7265034,5.893688131121426,5.877021172769059
validation,btcusdt,buy,bybit,5,neg_1e2,120,940962,2205755278.0335,-0.3770161083773739,-0.7229831715010734
validation,btcusdt,buy,bybit,5,neg_1e3,120,1692120,4090693582.586899,-0.49470011403080794,-0.3868341209109162
validation,btcusdt,buy,bybit,5,neg_1e4,120,1901751,4936365182.449399,0.24592774261675943,0.0780334294429165
validation,btcusdt,sell,bybit,5,zero,120,82383563,167163678824.67175,-0.5186288424334011,-0.5200315786219746
validation,btcusdt,sell,bybit,5,pos_1e1,120,164544,362324109.0320998,-2.2767107163459577,-2.2812544261080543
validation,btcusdt,sell,bybit,5,pos_1e2,120,696181,1599304191.754898,1.5007808440336912,1.4947784205885606
validation,btcusdt,sell,bybit,5,pos_1e3,120,1372368,3253968575.437498,-0.6994648007853466,-0.8262024798552133
validation,btcusdt,sell,bybit,5,pos_1e4,120,1640295,4116507889.4357953,-2.8485888904976724,-3.1469628146315625
validation,btcusdt,sell,bybit,5,pos_1e5,120,869476,2486948808.733298,-5.2146428383469425,-4.991961039748122
validation,btcusdt,sell,bybit,5,neg_1e2,120,1166798,3310795367.574399,-0.064259532692356,-0.19601397626466044
validation,btcusdt,sell,bybit,5,neg_1e3,120,2162491,6453002528.528291,0.2519429221951218,0.10955800098653817
validation,btcusdt,sell,bybit,5,neg_1e4,120,2443367,7839522450.157692,-0.4266093425755082,-0.5600773999257483
validation,btcusdt,buy,bybit,10,zero,120,77861709,156381160581.83685,-0.25795323549054366,-0.17517387522903555
validation,btcusdt,buy,bybit,10,pos_1e1,120,232774,628209265.9070997,-0.5135429486994424,1.7519520193208769
validation,btcusdt,buy,bybit,10,pos_1e2,120,1065478,2848261439.6423006,-0.9485786086840959,-1.4325727141145206
validation,btcusdt,buy,bybit,10,pos_1e3,120,2225228,6438513498.521806,0.5513740470838803,0.20502534421424948
validation,btcusdt,buy,bybit,10,pos_1e4,120,2860128,8927972637.446709,1.400316879099386,1.4404926891937961
validation,btcusdt,buy,bybit,10,pos_1e5,120,1671199,5880751923.752807,5.912119271615582,5.719525067268943
validation,btcusdt,buy,bybit,10,neg_1e2,120,1168291,2623357058.4374,0.08036145813740926,-0.2615273228038575
validation,btcusdt,buy,bybit,10,neg_1e3,120,2212240,5067583601.423502,-0.33479898132063246,0.10839670317702424
validation,btcusdt,buy,bybit,10,neg_1e4,120,2747825,6857221090.250293,0.3200938428878744,-0.06797285801756589
validation,btcusdt,sell,bybit,10,zero,120,77753563,155708725132.94672,-0.4812052928132658,-0.4770242919509251
validation,btcusdt,sell,bybit,10,pos_1e1,120,214082,451144337.3303002,-3.2895410897964488,-2.7328672884670833
validation,btcusdt,sell,bybit,10,pos_1e2,120,880496,1928209312.2361016,1.2292543099907274,1.0889060158111874
validation,btcusdt,sell,bybit,10,pos_1e3,120,1822596,4195547472.521701,-0.2535850350435966,-0.73474105670251
validation,btcusdt,sell,bybit,10,pos_1e4,120,2350581,5749593263.052005,-1.4722460410324085,-1.7568295520951922
validation,btcusdt,sell,bybit,10,pos_1e5,120,1380380,3714409309.8920045,-5.778717795049726,-5.242505696687899
validation,btcusdt,sell,bybit,10,neg_1e2,120,1367638,3650159975.508,0.12300316336185653,-0.16634659221028222
validation,btcusdt,sell,bybit,10,neg_1e3,120,2660923,7499265106.490208,0.18210832687201434,-0.25860185911630984
validation,btcusdt,sell,bybit,10,neg_1e4,120,3353947,10333911985.177404,-0.370012355874088,-0.311189102910236
validation,btcusdt,buy,bybit,30,zero,120,67454889,132599938198.51506,-0.40218625808087133,-0.31355847518571145
validation,btcusdt,buy,bybit,30,pos_1e1,120,330207,737989725.6202998,1.1481978389059029,1.5674595002836758
validation,btcusdt,buy,bybit,30,pos_1e2,120,1338389,3206862134.782798,-0.16514974435003052,-1.0885852692908047
validation,btcusdt,buy,bybit,30,pos_1e3,120,3075819,7959700460.56471,-0.38605876233942926,-0.12552935463800002
validation,btcusdt,buy,bybit,30,pos_1e4,120,4352263,12375133023.328512,0.26723486132086566,0.5097461606254767
validation,btcusdt,buy,bybit,30,pos_1e5,120,3132335,9987865500.275095,5.152370375906441,4.603351033622186
validation,btcusdt,buy,bybit,30,neg_1e2,120,1645780,3470911900.6791987,-0.49431282757697453,-0.426013560961819
validation,btcusdt,buy,bybit,30,neg_1e3,120,3199327,6955161815.991886,-0.43577496764195195,-0.34359832493012415
validation,btcusdt,buy,bybit,30,neg_1e4,120,4626793,10894076075.102398,-0.420053573903159,-0.05446428304392091
validation,btcusdt,sell,bybit,30,zero,120,67331098,132108995112.6836,-0.3103178277547974,-0.32448058691719683
validation,btcusdt,sell,bybit,30,pos_1e1,120,319914,623326882.6751004,-2.59982822064598,-1.8697418590246815
validation,btcusdt,sell,bybit,30,pos_1e2,120,1196077,2413080532.2253995,1.6825184470621175,1.7684186397064476
validation,btcusdt,sell,bybit,30,pos_1e3,120,2720130,5903773338.260098,0.13109477408604564,-0.5760751236526765
validation,btcusdt,sell,bybit,30,pos_1e4,120,3878376,8871713448.495419,-0.484896863261075,-1.311183331531679
validation,btcusdt,sell,bybit,30,pos_1e5,120,2812374,7278658130.984204,-4.592733652540515,-4.150541641084873
validation,btcusdt,sell,bybit,30,neg_1e2,120,1765159,4195466249.986,-0.3106824639146082,-0.2549305117924023
validation,btcusdt,sell,bybit,30,neg_1e3,120,3631037,9331358888.249397,-0.2847888497404099,-0.2771314174029994
validation,btcusdt,sell,bybit,30,neg_1e4,120,5176245,14317008246.478716,0.10910387006156202,-0.145178284638594
validation,btcusdt,buy,bybit,60,zero,120,58187610,112830728398.7113,-0.35968815570190554,-0.3240096646541843
validation,btcusdt,buy,bybit,60,pos_1e1,120,403445,833136545.6964006,-1.2782692058359244,-1.6568028945105568
validation,btcusdt,buy,bybit,60,pos_1e2,120,1614358,3640622054.294696,-0.8574294520492982,-1.3759060057046602
validation,btcusdt,buy,bybit,60,pos_1e3,120,3710274,8865775853.523493,-0.34146311010298463,0.15328631005604265
validation,btcusdt,buy,bybit,60,pos_1e4,120,5583620,14661122259.5561,-0.046941159173298386,0.018592774303807583
validation,btcusdt,buy,bybit,60,pos_1e5,120,4599958,13660274518.313395,2.793321895172552,2.596852793254837
validation,btcusdt,buy,bybit,60,neg_1e2,120,1996050,4025213549.7166996,-0.23033943992379052,-0.6356853731937994
validation,btcusdt,buy,bybit,60,neg_1e3,120,3909089,8267528765.618091,-0.5890040482878222,0.023312136376047905
validation,btcusdt,buy,bybit,60,neg_1e4,120,6132353,13915454432.734013,-0.1681724567332465,-0.005036409709740945
validation,btcusdt,sell,bybit,60,zero,120,58002180,112496428923.56645,-0.3687713927321821,-0.36354062742688464
validation,btcusdt,sell,bybit,60,pos_1e1,120,398130,756643208.2223996,0.014143292262735158,1.1916066628508755
validation,btcusdt,sell,bybit,60,pos_1e2,120,1467028,2881847784.709899,1.8406433409861345,1.7989931503710639
validation,btcusdt,sell,bybit,60,pos_1e3,120,3423521,7009082989.691096,-0.3902392968766255,-0.7870803189464287
validation,btcusdt,sell,bybit,60,pos_1e4,120,5195506,11491882328.06492,-0.40623230297495966,-0.7323603772076074
validation,btcusdt,sell,bybit,60,pos_1e5,120,4297077,10628919180.036205,-2.1663061038915705,-2.102328440473296
validation,btcusdt,sell,bybit,60,neg_1e2,120,2077689,4580953406.264094,0.09105223696465232,0.10659914016993047
validation,btcusdt,sell,bybit,60,neg_1e3,120,4264239,10339999811.1637,-0.7900001225365754,-0.7384555314375069
validation,btcusdt,sell,bybit,60,neg_1e4,120,6662932,17204271611.88261,0.019201069606868865,-0.28369140799632375
validation,btcusdt,buy,bybit,120,zero,120,46686757,89778961965.11562,-0.4343604154406646,-0.3455314493461058
validation,btcusdt,buy,bybit,120,pos_1e0,120,15714,36933831.90869999,-3.943661006879655,-6.611481326521906
validation,btcusdt,buy,bybit,120,pos_1e2,120,1846548,3954206472.1657,-0.7035002180967832,-1.2383681586578759
validation,btcusdt,buy,bybit,120,pos_1e3,120,4357366,9784812645.18071,0.24295127751199488,0.24479045171909738
validation,btcusdt,buy,bybit,120,pos_1e4,120,7061658,16945977066.604921,-0.6157327658001499,-0.4462591538096848
validation,btcusdt,buy,bybit,120,pos_1e5,120,6680009,18415918760.272125,1.2749939662527119,1.181449288260109
validation,btcusdt,buy,bybit,120,neg_1e2,120,2305865,4480496521.776402,-0.8430441693163373,-1.0219145078574188
validation,btcusdt,buy,bybit,120,neg_1e3,120,4619568,9377938392.896885,0.8138350778545776,0.9218055211705721
validation,btcusdt,buy,bybit,120,neg_1e4,120,7745237,16633901606.120792,0.27963806451313983,0.2881270536541301
validation,btcusdt,sell,bybit,120,zero,120,46503652,89903001713.51782,-0.4464613828084008,-0.4329810908345475
validation,btcusdt,sell,bybit,120,pos_1e0,120,12331,25716367.913699996,10.647998296996612,11.181090437206047
validation,btcusdt,sell,bybit,120,pos_1e2,120,1713985,3299219709.6186957,1.6569588389918113,1.6561371505579126
validation,btcusdt,sell,bybit,120,pos_1e3,120,4157778,8194831772.863596,-0.8262519627964222,-0.9777510927029872
validation,btcusdt,sell,bybit,120,pos_1e4,120,6718938,14023170786.240896,0.24782413728223096,-0.10888081512571704
validation,btcusdt,sell,bybit,120,pos_1e5,120,6484058,15371863835.271387,-0.8423378299061002,-0.8931763403952837
validation,btcusdt,sell,bybit,120,neg_1e2,120,2330571,4816273614.653799,0.6609838496068793,0.5010224460275309
validation,btcusdt,sell,bybit,120,neg_1e3,120,4905273,11065772039.365992,-1.3920462532745885,-1.468159889146723
validation,btcusdt,sell,bybit,120,neg_1e4,120,8109126,19403103217.061466,-0.9971392947063917,-0.8930575126111248
validation,btcusdt,buy,bybit,300,zero,120,29410195,56550381277.80464,-0.5319826173945957,-0.39756581200913294
validation,btcusdt,buy,bybit,300,pos_1e0,120,14657,34808225.83390001,-0.6899633586195105,-0.9989193616428691
validation,btcusdt,buy,bybit,300,pos_1e1,120,587588,1097304830.6451998,-0.905939050168043,-0.7213730008636822
validation,btcusdt,buy,bybit,300,pos_1e2,120,2081203,4280095471.1404924,-0.9425308267303847,-1.0366973268982542
validation,btcusdt,buy,bybit,300,pos_1e3,120,4973480,10326849566.311785,0.22064074335923212,0.016910093468107276
validation,btcusdt,buy,bybit,300,pos_1e4,120,8774617,19160835878.69009,-0.3986195116013911,-0.3534326366691365
validation,btcusdt,buy,bybit,300,pos_1e5,120,9969460,24844943772.2554,-0.31816783479711064,-0.14395046369081002
validation,btcusdt,buy,bybit,300,neg_1e2,120,2576800,4946901482.632503,-0.9631302127474582,-1.1065059964381398
validation,btcusdt,buy,bybit,300,neg_1e3,120,5232675,10240510349.108196,0.515558930290618,0.7063750046723993
validation,btcusdt,buy,bybit,300,neg_1e4,120,9193334,18744601749.052986,0.5155812790892846,0.23640353793495142
validation,btcusdt,sell,bybit,300,zero,120,29235682,56731225444.86902,-0.374261033108929,-0.39267027189144615
validation,btcusdt,sell,bybit,300,pos_1e0,120,13699,29349222.833199997,0.12198969862572638,0.4050729492755745
validation,btcusdt,sell,bybit,300,pos_1e1,120,590130,1027843829.6543995,-0.9017661383629315,-0.28063475428219076
validation,btcusdt,sell,bybit,300,pos_1e2,120,1963300,3717857425.1338005,1.0747665435183678,0.9834886953059592
validation,btcusdt,sell,bybit,300,pos_1e3,120,4877680,9393490737.459496,-1.0548690116759791,-0.9865044115008199
validation,btcusdt,sell,bybit,300,pos_1e4,120,8571782,16976459055.74571,0.04068133920187434,0.13089951058216182
validation,btcusdt,sell,bybit,300,pos_1e5,120,9856536,22048698224.598866,0.4522314884960533,0.11308166925866749
validation,btcusdt,sell,bybit,300,neg_1e2,120,2599853,5132733614.615688,0.49781776266887895,0.38673563170079944
validation,btcusdt,sell,bybit,300,neg_1e3,120,5378404,11367419062.413012,-1.4133898594333612,-1.4118159816978073
validation,btcusdt,sell,bybit,300,neg_1e4,120,9347342,20629560753.61296,-1.3058551145990263,-1.0035100717636418
validation,btcusdt,buy,binance,1,zero,300,86890210,180236379499.17215,0.07955431319420146,0.1804782473813511
validation,btcusdt,buy,binance,1,pos_1e2,300,1826159,5834393043.7954035,5.350482331614501,5.163991211112026
validation,btcusdt,buy,binance,1,pos_1e3,300,1641570,5309563736.629093,4.92724142009393,4.479785432612398
validation,btcusdt,buy,binance,1,pos_1e4,300,640324,2113737593.9650002,2.517891407487613,3.131762564503943
validation,btcusdt,buy,binance,1,pos_1e5,300,119161,411077094.1991,3.2593041603584076,4.286367279538069
validation,btcusdt,buy,binance,1,neg_1e2,300,1839772,4825228678.457399,-2.5238881954211747,-1.2742427692576055
validation,btcusdt,buy,binance,1,neg_1e3,300,1473455,3945170386.4213986,-1.3600678960429091,-0.4679822119245213
validation,btcusdt,buy,binance,1,neg_1e4,300,488988,1300236593.695699,-2.595864172014489,0.17105288019082265
validation,btcusdt,sell,binance,1,zero,300,86759699,179788583505.11218,-0.7322844665648888,-0.7197045628927937
validation,btcusdt,sell,binance,1,pos_1e2,300,1378734,3415322185.654106,-4.931333625884401,-4.662968828472774
validation,btcusdt,sell,binance,1,pos_1e3,300,1302184,3260582251.396503,-3.9376584145446563,-3.8936503833749585
validation,btcusdt,sell,binance,1,pos_1e4,300,471836,1206888871.9807007,-2.610861975177526,-2.634444801262268
validation,btcusdt,sell,binance,1,pos_1e5,300,74188,196191819.5718,-5.0339806104225815,-6.227275977025925
validation,btcusdt,sell,binance,1,neg_1e2,300,2498387,8214325301.925795,3.0378733151017605,2.322444564950098
validation,btcusdt,sell,binance,1,neg_1e3,300,2046788,6787646537.885201,2.5295657230050246,1.2238195008463306
validation,btcusdt,sell,binance,1,neg_1e4,300,701771,2326423930.6394997,0.29452999194813606,-1.0637498197774533
validation,btcusdt,buy,binance,5,zero,300,75506401,151297398277.88562,-0.021293663394549616,0.06932712395696937
validation,btcusdt,buy,binance,5,pos_1e2,300,2608375,7057798494.476098,1.4921651164011545,1.6972698968879834
